V1,LSOA Code,age,value,sex
58113,E01007308,1,3,1
58114,E01007309,1,3,1
58115,E01007310,1,5,1
58116,E01007311,1,8,1
58117,E01007312,1,5,1
58118,E01007313,1,6,1
58119,E01007314,1,5,1
58120,E01007315,1,10,1
58121,E01007316,1,11,1
58122,E01032903,1,21,1
92064,E01006512,2,12,1
92065,E01006513,2,2,1
92066,E01006514,2,7,1
92067,E01006515,2,3,1
92068,E01006518,2,10,1
92069,E01006519,2,5,1
92070,E01006520,2,2,1
92071,E01006521,2,5,1
92072,E01006522,2,7,1
92073,E01006523,2,6,1
92074,E01006524,2,4,1
92075,E01006525,2,8,1
92076,E01006526,2,6,1
92077,E01006527,2,5,1
92078,E01006528,2,7,1
92079,E01006529,2,9,1
92080,E01006530,2,5,1
92081,E01006531,2,5,1
92082,E01006532,2,3,1
92083,E01006533,2,5,1
92084,E01006534,2,16,1
92085,E01006535,2,15,1
92086,E01006536,2,8,1
92087,E01006537,2,27,1
92088,E01006538,2,7,1
92089,E01006539,2,2,1
92090,E01006540,2,14,1
92091,E01006541,2,5,1
92092,E01006542,2,7,1
92093,E01006543,2,5,1
92094,E01006544,2,11,1
92095,E01006545,2,6,1
92096,E01006546,2,13,1
92097,E01006547,2,18,1
92098,E01006548,2,20,1
92099,E01006549,2,7,1
92100,E01006550,2,3,1
92101,E01006551,2,2,1
92102,E01006552,2,25,1
92103,E01006553,2,9,1
92104,E01006554,2,5,1
92105,E01006556,2,20,1
92106,E01006557,2,4,1
92107,E01006558,2,15,1
92108,E01006560,2,8,1
92109,E01006562,2,19,1
92110,E01006563,2,12,1
92111,E01006564,2,7,1
92112,E01006565,2,9,1
92113,E01006566,2,9,1
92114,E01006567,2,7,1
92115,E01006568,2,7,1
92116,E01006569,2,5,1
92117,E01006570,2,4,1
92118,E01006571,2,9,1
92119,E01006572,2,12,1
92120,E01006573,2,10,1
92121,E01006574,2,7,1
92122,E01006575,2,5,1
92123,E01006576,2,15,1
92124,E01006577,2,9,1
92125,E01006578,2,13,1
92126,E01006579,2,8,1
92127,E01006580,2,7,1
92128,E01006581,2,10,1
92129,E01006582,2,8,1
92130,E01006583,2,7,1
92131,E01006584,2,8,1
92132,E01006585,2,11,1
92133,E01006586,2,9,1
92134,E01006587,2,11,1
92135,E01006588,2,11,1
92136,E01006589,2,7,1
92137,E01006590,2,8,1
92138,E01006591,2,9,1
92139,E01006592,2,12,1
92140,E01006593,2,10,1
92141,E01006594,2,10,1
92142,E01006595,2,17,1
92143,E01006596,2,8,1
92144,E01006597,2,14,1
92145,E01006598,2,16,1
92146,E01006599,2,21,1
92147,E01006600,2,8,1
92148,E01006603,2,12,1
92149,E01006604,2,14,1
92150,E01006605,2,7,1
92151,E01006606,2,8,1
92152,E01006607,2,11,1
92153,E01006608,2,4,1
92154,E01006609,2,9,1
92155,E01006610,2,11,1
92156,E01006611,2,13,1
92157,E01006612,2,13,1
92158,E01006613,2,4,1
92159,E01006614,2,8,1
92160,E01006615,2,18,1
92161,E01006616,2,12,1
92162,E01006617,2,4,1
92163,E01006618,2,9,1
92164,E01006619,2,8,1
92165,E01006620,2,8,1
92166,E01006621,2,6,1
92167,E01006622,2,10,1
92168,E01006623,2,3,1
92169,E01006624,2,8,1
92170,E01006625,2,9,1
92171,E01006626,2,8,1
92172,E01006627,2,9,1
92173,E01006628,2,5,1
92174,E01006629,2,8,1
92175,E01006630,2,13,1
92176,E01006632,2,12,1
92177,E01006633,2,7,1
92178,E01006637,2,14,1
92179,E01006638,2,9,1
92180,E01006639,2,15,1
92181,E01006640,2,12,1
92182,E01006641,2,8,1
92183,E01006642,2,10,1
92184,E01006643,2,15,1
92185,E01006644,2,19,1
92186,E01006645,2,14,1
92187,E01006646,2,8,1
92188,E01006647,2,24,1
92189,E01006648,2,14,1
92190,E01006651,2,6,1
92191,E01006652,2,11,1
92192,E01006653,2,12,1
92193,E01006654,2,7,1
92194,E01006655,2,18,1
92195,E01006656,2,5,1
92196,E01006657,2,4,1
92197,E01006658,2,6,1
92198,E01006659,2,12,1
92199,E01006660,2,7,1
92200,E01006661,2,11,1
92201,E01006662,2,10,1
92202,E01006663,2,13,1
92203,E01006664,2,14,1
92204,E01006665,2,2,1
92205,E01006666,2,9,1
92206,E01006667,2,9,1
92207,E01006668,2,7,1
92208,E01006669,2,3,1
92209,E01006670,2,5,1
92210,E01006671,2,12,1
92211,E01006672,2,23,1
92212,E01006673,2,16,1
92213,E01006674,2,14,1
92214,E01006675,2,10,1
92215,E01006676,2,20,1
92216,E01006677,2,19,1
92217,E01006678,2,23,1
92218,E01006679,2,34,1
92219,E01006680,2,11,1
92220,E01006681,2,9,1
92221,E01006682,2,13,1
92222,E01006683,2,19,1
92223,E01006684,2,16,1
92224,E01006685,2,9,1
92225,E01006686,2,14,1
92226,E01006687,2,21,1
92227,E01006688,2,17,1
92228,E01006689,2,6,1
92229,E01006690,2,13,1
92230,E01006691,2,9,1
92231,E01006692,2,26,1
92232,E01006693,2,12,1
92233,E01006694,2,14,1
92234,E01006695,2,6,1
92235,E01006696,2,21,1
92236,E01006697,2,12,1
92237,E01006698,2,16,1
92238,E01006699,2,22,1
92239,E01006700,2,8,1
92240,E01006701,2,9,1
92241,E01006702,2,14,1
92242,E01006703,2,8,1
92243,E01006705,2,14,1
92244,E01006706,2,10,1
92245,E01006707,2,11,1
92246,E01006708,2,11,1
92247,E01006709,2,14,1
92248,E01006710,2,1,1
92249,E01006711,2,6,1
92250,E01006712,2,6,1
92251,E01006713,2,7,1
92252,E01006716,2,19,1
92253,E01006717,2,15,1
92254,E01006718,2,7,1
92255,E01006719,2,8,1
92256,E01006720,2,16,1
92257,E01006721,2,20,1
92258,E01006722,2,16,1
92259,E01006723,2,7,1
92260,E01006724,2,9,1
92261,E01006725,2,14,1
92262,E01006726,2,7,1
92263,E01006727,2,10,1
92264,E01006728,2,15,1
92265,E01006729,2,13,1
92266,E01006730,2,14,1
92267,E01006731,2,7,1
92268,E01006732,2,16,1
92269,E01006734,2,10,1
92270,E01006735,2,9,1
92271,E01006736,2,12,1
92272,E01006737,2,13,1
92273,E01006738,2,10,1
92274,E01006739,2,23,1
92275,E01006740,2,14,1
92276,E01006741,2,9,1
92277,E01006742,2,19,1
92278,E01006743,2,13,1
92279,E01006744,2,15,1
92280,E01006745,2,12,1
92281,E01006746,2,9,1
92282,E01006747,2,7,1
92283,E01006748,2,4,1
92284,E01006751,2,11,1
92285,E01006752,2,7,1
92286,E01006753,2,11,1
92287,E01006754,2,13,1
92288,E01006755,2,18,1
92289,E01006756,2,15,1
92290,E01006757,2,15,1
92291,E01006758,2,11,1
92292,E01006759,2,13,1
92293,E01006760,2,9,1
92294,E01006761,2,9,1
92295,E01006762,2,13,1
92296,E01006763,2,23,1
92297,E01006764,2,13,1
92298,E01006765,2,8,1
92299,E01006766,2,8,1
92300,E01006767,2,11,1
92301,E01006768,2,3,1
92302,E01006769,2,7,1
92303,E01006770,2,7,1
92304,E01006771,2,7,1
92305,E01006772,2,1,1
92306,E01006773,2,6,1
92307,E01006774,2,9,1
92308,E01006775,2,6,1
92309,E01006776,2,14,1
92310,E01006778,2,24,1
92311,E01006779,2,19,1
92312,E01006780,2,11,1
92313,E01006781,2,6,1
92314,E01006782,2,19,1
92315,E01006783,2,13,1
92316,E01006784,2,5,1
92317,E01006785,2,18,1
92318,E01006786,2,0,1
92319,E01006787,2,9,1
92320,E01006788,2,11,1
92321,E01006790,2,13,1
92322,E01006791,2,11,1
92323,E01006792,2,9,1
92324,E01006793,2,7,1
92325,E01006794,2,6,1
92326,E01006795,2,11,1
92327,E01006796,2,10,1
92328,E01006797,2,10,1
92329,E01006798,2,9,1
92330,E01006799,2,1,1
92331,E01006800,2,5,1
92332,E01006801,2,12,1
92333,E01032505,2,5,1
92334,E01032506,2,8,1
92335,E01032507,2,6,1
92336,E01032508,2,13,1
92337,E01032509,2,12,1
92338,E01032510,2,12,1
92339,E01032511,2,6,1
92340,E01033747,2,18,1
92341,E01033748,2,7,1
92342,E01033749,2,0,1
92343,E01033750,2,6,1
92344,E01033751,2,3,1
92345,E01033752,2,7,1
92346,E01033753,2,1,1
92347,E01033754,2,2,1
92348,E01033755,2,2,1
92349,E01033756,2,3,1
92350,E01033757,2,10,1
92351,E01033758,2,1,1
92352,E01033759,2,49,1
92353,E01033760,2,0,1
92354,E01033761,2,1,1
92355,E01033762,2,4,1
92356,E01033763,2,6,1
92357,E01033764,2,24,1
92358,E01033765,2,12,1
92359,E01033766,2,8,1
92360,E01033767,2,15,1
92361,E01033768,2,3,1
92670,E01007110,2,9,1
92671,E01007111,2,5,1
92672,E01007112,2,11,1
92673,E01007113,2,7,1
92674,E01007114,2,11,1
92675,E01007115,2,11,1
92676,E01007116,2,10,1
92677,E01007117,2,3,1
92678,E01007118,2,9,1
92679,E01007119,2,20,1
92680,E01007120,2,3,1
92681,E01007121,2,12,1
92682,E01007122,2,19,1
92683,E01007123,2,15,1
92684,E01007124,2,20,1
92685,E01007125,2,10,1
92686,E01007126,2,8,1
92687,E01007127,2,10,1
92688,E01007128,2,7,1
92689,E01007129,2,10,1
92690,E01007130,2,11,1
92691,E01007131,2,11,1
92692,E01007133,2,8,1
92693,E01007135,2,10,1
92694,E01007136,2,11,1
92695,E01007137,2,10,1
92696,E01007138,2,17,1
92697,E01007139,2,7,1
92698,E01007140,2,20,1
92699,E01007141,2,5,1
92700,E01007142,2,13,1
92701,E01007143,2,20,1
92702,E01007144,2,3,1
92703,E01007145,2,3,1
92704,E01007146,2,7,1
92705,E01007147,2,3,1
92706,E01007148,2,3,1
92707,E01007149,2,6,1
92708,E01007150,2,6,1
92709,E01007151,2,4,1
92710,E01007152,2,6,1
92711,E01007153,2,3,1
92712,E01007154,2,6,1
92713,E01007155,2,7,1
92714,E01007156,2,5,1
92715,E01007157,2,14,1
92716,E01007158,2,2,1
92717,E01007159,2,9,1
92718,E01007160,2,5,1
92719,E01007161,2,8,1
92720,E01007162,2,4,1
92721,E01007163,2,21,1
92722,E01007164,2,15,1
92723,E01007165,2,7,1
92724,E01007166,2,6,1
92725,E01007167,2,10,1
92726,E01007168,2,15,1
92727,E01007169,2,11,1
92728,E01007170,2,8,1
92729,E01007171,2,9,1
92730,E01007172,2,2,1
92731,E01007173,2,13,1
92732,E01007174,2,22,1
92733,E01007175,2,9,1
92734,E01007176,2,7,1
92735,E01007177,2,13,1
92736,E01007178,2,14,1
92737,E01007179,2,11,1
92738,E01007180,2,7,1
92739,E01007181,2,6,1
92740,E01007182,2,7,1
92741,E01007183,2,5,1
92742,E01007184,2,7,1
92743,E01007185,2,11,1
92744,E01007186,2,7,1
92745,E01007187,2,6,1
92746,E01007188,2,3,1
92747,E01007189,2,3,1
92748,E01007190,2,4,1
92749,E01007191,2,6,1
92750,E01007192,2,5,1
92751,E01007193,2,6,1
92752,E01007194,2,8,1
92753,E01007195,2,8,1
92754,E01007196,2,5,1
92755,E01007197,2,7,1
92756,E01007198,2,9,1
92757,E01007199,2,9,1
92758,E01007200,2,11,1
92759,E01007201,2,2,1
92760,E01007202,2,8,1
92761,E01007203,2,9,1
92762,E01007204,2,15,1
92763,E01007205,2,8,1
92764,E01007206,2,16,1
92765,E01007207,2,11,1
92766,E01007208,2,9,1
92767,E01007209,2,16,1
92768,E01007210,2,18,1
92769,E01007211,2,4,1
92770,E01007212,2,7,1
92771,E01007213,2,9,1
92772,E01007214,2,9,1
92773,E01007215,2,8,1
92774,E01007216,2,12,1
92775,E01007217,2,13,1
92776,E01007218,2,12,1
92777,E01007219,2,13,1
92778,E01007220,2,20,1
92779,E01007221,2,5,1
92780,E01007222,2,8,1
92781,E01007223,2,9,1
92782,E01007224,2,12,1
92783,E01007225,2,7,1
92784,E01007226,2,6,1
92785,E01007227,2,9,1
92786,E01007228,2,5,1
92787,E01007229,2,9,1
92788,E01007230,2,6,1
92789,E01007231,2,10,1
92790,E01007232,2,6,1
92791,E01007233,2,12,1
92792,E01007234,2,2,1
92793,E01007235,2,5,1
92794,E01007236,2,7,1
92795,E01007237,2,2,1
92796,E01007238,2,5,1
92797,E01007239,2,5,1
92798,E01007240,2,6,1
92799,E01007241,2,7,1
92800,E01007242,2,4,1
92801,E01007243,2,6,1
92802,E01007244,2,24,1
92803,E01007245,2,6,1
92804,E01007246,2,12,1
92805,E01007247,2,12,1
92806,E01007248,2,7,1
92807,E01007249,2,14,1
92808,E01007250,2,9,1
92809,E01007251,2,0,1
92810,E01007252,2,5,1
92811,E01007253,2,6,1
92812,E01007254,2,8,1
92813,E01007255,2,7,1
92814,E01007256,2,6,1
92815,E01007257,2,6,1
92816,E01007258,2,10,1
92817,E01007259,2,6,1
92818,E01007260,2,5,1
92819,E01007261,2,4,1
92820,E01007262,2,8,1
92821,E01007263,2,11,1
92822,E01007264,2,6,1
92823,E01007265,2,12,1
92824,E01007266,2,9,1
92825,E01007267,2,7,1
92826,E01007268,2,9,1
92827,E01007269,2,3,1
92828,E01007270,2,14,1
92829,E01007271,2,17,1
92830,E01007272,2,11,1
92831,E01007273,2,20,1
92832,E01007274,2,7,1
92833,E01007275,2,19,1
92834,E01007276,2,18,1
92835,E01007277,2,11,1
92836,E01007278,2,9,1
92837,E01007279,2,11,1
92838,E01007280,2,6,1
92839,E01007281,2,5,1
92840,E01007282,2,8,1
92841,E01007283,2,3,1
92842,E01007284,2,5,1
92843,E01007285,2,6,1
92844,E01007286,2,10,1
92845,E01007287,2,7,1
92846,E01007288,2,6,1
92847,E01007289,2,13,1
92848,E01007290,2,14,1
92849,E01007291,2,6,1
92850,E01007292,2,13,1
92851,E01007293,2,10,1
92852,E01007294,2,15,1
92853,E01007295,2,15,1
92854,E01007296,2,28,1
92855,E01007297,2,9,1
92856,E01007298,2,6,1
92857,E01007299,2,6,1
92858,E01007300,2,16,1
92859,E01007301,2,4,1
92860,E01007302,2,9,1
92861,E01007303,2,5,1
92862,E01007304,2,15,1
92863,E01007305,2,9,1
92864,E01007306,2,8,1
92865,E01007307,2,9,1
92866,E01007308,2,7,1
92867,E01007309,2,13,1
92868,E01007310,2,4,1
92869,E01007311,2,1,1
92870,E01007312,2,4,1
92871,E01007313,2,5,1
92872,E01007314,2,5,1
92873,E01007315,2,10,1
92874,E01007316,2,7,1
92875,E01032903,2,23,1
126817,E01006512,3,4,1
126818,E01006513,3,3,1
126819,E01006514,3,3,1
126820,E01006515,3,6,1
126821,E01006518,3,7,1
126822,E01006519,3,7,1
126823,E01006520,3,4,1
126824,E01006521,3,4,1
126825,E01006522,3,2,1
126826,E01006523,3,4,1
126827,E01006524,3,4,1
126828,E01006525,3,10,1
126829,E01006526,3,9,1
126830,E01006527,3,9,1
126831,E01006528,3,8,1
126832,E01006529,3,14,1
126833,E01006530,3,6,1
126834,E01006531,3,4,1
126835,E01006532,3,5,1
126836,E01006533,3,7,1
126837,E01006534,3,13,1
126838,E01006535,3,10,1
126839,E01006536,3,17,1
126840,E01006537,3,17,1
126841,E01006538,3,10,1
126842,E01006539,3,6,1
126843,E01006540,3,13,1
126844,E01006541,3,9,1
126845,E01006542,3,7,1
126846,E01006543,3,11,1
126847,E01006544,3,7,1
126848,E01006545,3,22,1
126849,E01006546,3,4,1
126850,E01006547,3,18,1
126851,E01006548,3,19,1
126852,E01006549,3,5,1
126853,E01006550,3,3,1
126854,E01006551,3,2,1
126855,E01006552,3,22,1
126856,E01006553,3,6,1
126857,E01006554,3,4,1
126858,E01006556,3,23,1
126859,E01006557,3,6,1
126860,E01006558,3,15,1
126861,E01006560,3,17,1
126862,E01006562,3,17,1
126863,E01006563,3,11,1
126864,E01006564,3,7,1
126865,E01006565,3,6,1
126866,E01006566,3,4,1
126867,E01006567,3,9,1
126868,E01006568,3,9,1
126869,E01006569,3,9,1
126870,E01006570,3,6,1
126871,E01006571,3,10,1
126872,E01006572,3,12,1
126873,E01006573,3,5,1
126874,E01006574,3,10,1
126875,E01006575,3,14,1
126876,E01006576,3,17,1
126877,E01006577,3,8,1
126878,E01006578,3,6,1
126879,E01006579,3,8,1
126880,E01006580,3,10,1
126881,E01006581,3,8,1
126882,E01006582,3,7,1
126883,E01006583,3,5,1
126884,E01006584,3,10,1
126885,E01006585,3,10,1
126886,E01006586,3,5,1
126887,E01006587,3,14,1
126888,E01006588,3,7,1
126889,E01006589,3,12,1
126890,E01006590,3,13,1
126891,E01006591,3,7,1
126892,E01006592,3,5,1
126893,E01006593,3,20,1
126894,E01006594,3,9,1
126895,E01006595,3,6,1
126896,E01006596,3,12,1
126897,E01006597,3,12,1
126898,E01006598,3,15,1
126899,E01006599,3,20,1
126900,E01006600,3,8,1
126901,E01006603,3,13,1
126902,E01006604,3,10,1
126903,E01006605,3,11,1
126904,E01006606,3,11,1
126905,E01006607,3,15,1
126906,E01006608,3,8,1
126907,E01006609,3,4,1
126908,E01006610,3,14,1
126909,E01006611,3,15,1
126910,E01006612,3,9,1
126911,E01006613,3,8,1
126912,E01006614,3,4,1
126913,E01006615,3,11,1
126914,E01006616,3,8,1
126915,E01006617,3,10,1
126916,E01006618,3,7,1
126917,E01006619,3,4,1
126918,E01006620,3,5,1
126919,E01006621,3,11,1
126920,E01006622,3,11,1
126921,E01006623,3,2,1
126922,E01006624,3,8,1
126923,E01006625,3,4,1
126924,E01006626,3,4,1
126925,E01006627,3,11,1
126926,E01006628,3,7,1
126927,E01006629,3,15,1
126928,E01006630,3,7,1
126929,E01006632,3,15,1
126930,E01006633,3,11,1
126931,E01006637,3,25,1
126932,E01006638,3,7,1
126933,E01006639,3,11,1
126934,E01006640,3,11,1
126935,E01006641,3,11,1
126936,E01006642,3,11,1
126937,E01006643,3,16,1
126938,E01006644,3,19,1
126939,E01006645,3,10,1
126940,E01006646,3,10,1
126941,E01006647,3,19,1
126942,E01006648,3,16,1
126943,E01006651,3,7,1
126944,E01006652,3,9,1
126945,E01006653,3,12,1
126946,E01006654,3,4,1
126947,E01006655,3,16,1
126948,E01006656,3,7,1
126949,E01006657,3,11,1
126950,E01006658,3,13,1
126951,E01006659,3,10,1
126952,E01006660,3,7,1
126953,E01006661,3,14,1
126954,E01006662,3,20,1
126955,E01006663,3,4,1
126956,E01006664,3,9,1
126957,E01006665,3,6,1
126958,E01006666,3,13,1
126959,E01006667,3,10,1
126960,E01006668,3,7,1
126961,E01006669,3,10,1
126962,E01006670,3,7,1
126963,E01006671,3,8,1
126964,E01006672,3,25,1
126965,E01006673,3,18,1
126966,E01006674,3,15,1
126967,E01006675,3,16,1
126968,E01006676,3,17,1
126969,E01006677,3,17,1
126970,E01006678,3,8,1
126971,E01006679,3,21,1
126972,E01006680,3,17,1
126973,E01006681,3,20,1
126974,E01006682,3,14,1
126975,E01006683,3,17,1
126976,E01006684,3,14,1
126977,E01006685,3,8,1
126978,E01006686,3,13,1
126979,E01006687,3,32,1
126980,E01006688,3,7,1
126981,E01006689,3,13,1
126982,E01006690,3,12,1
126983,E01006691,3,7,1
126984,E01006692,3,26,1
126985,E01006693,3,9,1
126986,E01006694,3,18,1
126987,E01006695,3,8,1
126988,E01006696,3,11,1
126989,E01006697,3,12,1
126990,E01006698,3,28,1
126991,E01006699,3,17,1
126992,E01006700,3,6,1
126993,E01006701,3,6,1
126994,E01006702,3,14,1
126995,E01006703,3,14,1
126996,E01006705,3,13,1
126997,E01006706,3,3,1
126998,E01006707,3,12,1
126999,E01006708,3,17,1
127000,E01006709,3,15,1
127001,E01006710,3,5,1
127002,E01006711,3,10,1
127003,E01006712,3,12,1
127004,E01006713,3,7,1
127005,E01006716,3,13,1
127006,E01006717,3,11,1
127007,E01006718,3,5,1
127008,E01006719,3,4,1
127009,E01006720,3,12,1
127010,E01006721,3,16,1
127011,E01006722,3,7,1
127012,E01006723,3,1,1
127013,E01006724,3,7,1
127014,E01006725,3,8,1
127015,E01006726,3,7,1
127016,E01006727,3,9,1
127017,E01006728,3,18,1
127018,E01006729,3,13,1
127019,E01006730,3,5,1
127020,E01006731,3,11,1
127021,E01006732,3,18,1
127022,E01006734,3,15,1
127023,E01006735,3,4,1
127024,E01006736,3,14,1
127025,E01006737,3,5,1
127026,E01006738,3,23,1
127027,E01006739,3,21,1
127028,E01006740,3,14,1
127029,E01006741,3,12,1
127030,E01006742,3,26,1
127031,E01006743,3,17,1
127032,E01006744,3,17,1
127033,E01006745,3,10,1
127034,E01006746,3,7,1
127035,E01006747,3,3,1
127036,E01006748,3,3,1
127037,E01006751,3,20,1
127038,E01006752,3,7,1
127039,E01006753,3,13,1
127040,E01006754,3,14,1
127041,E01006755,3,18,1
127042,E01006756,3,18,1
127043,E01006757,3,12,1
127044,E01006758,3,9,1
127045,E01006759,3,8,1
127046,E01006760,3,7,1
127047,E01006761,3,9,1
127048,E01006762,3,12,1
127049,E01006763,3,16,1
127050,E01006764,3,15,1
127051,E01006765,3,15,1
127052,E01006766,3,8,1
127053,E01006767,3,11,1
127054,E01006768,3,8,1
127055,E01006769,3,8,1
127056,E01006770,3,9,1
127057,E01006771,3,4,1
127058,E01006772,3,8,1
127059,E01006773,3,9,1
127060,E01006774,3,14,1
127061,E01006775,3,6,1
127062,E01006776,3,10,1
127063,E01006778,3,14,1
127064,E01006779,3,20,1
127065,E01006780,3,14,1
127066,E01006781,3,6,1
127067,E01006782,3,8,1
127068,E01006783,3,8,1
127069,E01006784,3,1,1
127070,E01006785,3,15,1
127071,E01006786,3,4,1
127072,E01006787,3,9,1
127073,E01006788,3,9,1
127074,E01006790,3,21,1
127075,E01006791,3,14,1
127076,E01006792,3,5,1
127077,E01006793,3,8,1
127078,E01006794,3,8,1
127079,E01006795,3,9,1
127080,E01006796,3,8,1
127081,E01006797,3,9,1
127082,E01006798,3,9,1
127083,E01006799,3,1,1
127084,E01006800,3,16,1
127085,E01006801,3,13,1
127086,E01032505,3,5,1
127087,E01032506,3,10,1
127088,E01032507,3,11,1
127089,E01032508,3,17,1
127090,E01032509,3,16,1
127091,E01032510,3,9,1
127092,E01032511,3,11,1
127093,E01033747,3,15,1
127094,E01033748,3,2,1
127095,E01033749,3,0,1
127096,E01033750,3,5,1
127097,E01033751,3,4,1
127098,E01033752,3,4,1
127099,E01033753,3,3,1
127100,E01033754,3,3,1
127101,E01033755,3,1,1
127102,E01033756,3,4,1
127103,E01033757,3,6,1
127104,E01033758,3,4,1
127105,E01033759,3,30,1
127106,E01033760,3,2,1
127107,E01033761,3,1,1
127108,E01033762,3,1,1
127109,E01033763,3,8,1
127110,E01033764,3,29,1
127111,E01033765,3,5,1
127112,E01033766,3,6,1
127113,E01033767,3,7,1
127114,E01033768,3,1,1
127423,E01007110,3,10,1
127424,E01007111,3,6,1
127425,E01007112,3,5,1
127426,E01007113,3,3,1
127427,E01007114,3,12,1
127428,E01007115,3,13,1
127429,E01007116,3,7,1
127430,E01007117,3,9,1
127431,E01007118,3,13,1
127432,E01007119,3,19,1
127433,E01007120,3,9,1
127434,E01007121,3,16,1
127435,E01007122,3,14,1
127436,E01007123,3,12,1
127437,E01007124,3,19,1
127438,E01007125,3,13,1
127439,E01007126,3,9,1
127440,E01007127,3,14,1
127441,E01007128,3,6,1
127442,E01007129,3,19,1
127443,E01007130,3,11,1
127444,E01007131,3,13,1
127445,E01007133,3,5,1
127446,E01007135,3,11,1
127447,E01007136,3,14,1
127448,E01007137,3,6,1
127449,E01007138,3,18,1
127450,E01007139,3,7,1
127451,E01007140,3,21,1
127452,E01007141,3,5,1
127453,E01007142,3,13,1
127454,E01007143,3,17,1
127455,E01007144,3,10,1
127456,E01007145,3,3,1
127457,E01007146,3,5,1
127458,E01007147,3,5,1
127459,E01007148,3,8,1
127460,E01007149,3,5,1
127461,E01007150,3,6,1
127462,E01007151,3,14,1
127463,E01007152,3,11,1
127464,E01007153,3,4,1
127465,E01007154,3,9,1
127466,E01007155,3,11,1
127467,E01007156,3,8,1
127468,E01007157,3,8,1
127469,E01007158,3,10,1
127470,E01007159,3,11,1
127471,E01007160,3,7,1
127472,E01007161,3,3,1
127473,E01007162,3,14,1
127474,E01007163,3,19,1
127475,E01007164,3,14,1
127476,E01007165,3,7,1
127477,E01007166,3,8,1
127478,E01007167,3,12,1
127479,E01007168,3,14,1
127480,E01007169,3,9,1
127481,E01007170,3,15,1
127482,E01007171,3,7,1
127483,E01007172,3,8,1
127484,E01007173,3,3,1
127485,E01007174,3,12,1
127486,E01007175,3,12,1
127487,E01007176,3,4,1
127488,E01007177,3,13,1
127489,E01007178,3,12,1
127490,E01007179,3,6,1
127491,E01007180,3,9,1
127492,E01007181,3,7,1
127493,E01007182,3,6,1
127494,E01007183,3,6,1
127495,E01007184,3,5,1
127496,E01007185,3,11,1
127497,E01007186,3,4,1
127498,E01007187,3,8,1
127499,E01007188,3,6,1
127500,E01007189,3,4,1
127501,E01007190,3,5,1
127502,E01007191,3,8,1
127503,E01007192,3,5,1
127504,E01007193,3,4,1
127505,E01007194,3,7,1
127506,E01007195,3,8,1
127507,E01007196,3,3,1
127508,E01007197,3,5,1
127509,E01007198,3,8,1
127510,E01007199,3,5,1
127511,E01007200,3,12,1
127512,E01007201,3,12,1
127513,E01007202,3,10,1
127514,E01007203,3,8,1
127515,E01007204,3,19,1
