V1,lsoa11,sex,year,an_pop,age_group,age_cat,age_group2,an_pop2
117519,E01006706,2,2017,47,,70,,47
117520,E01006706,2,2017,46,,75,,46
117521,E01006706,2,2017,21,,80,,21
117522,E01006706,2,2017,5,,85,,5
117523,E01006707,2,2017,50,"[0,10)",0,"[0,15)",50
117524,E01006707,2,2017,39,"[0,10)",5,"[0,15)",39
117525,E01006707,2,2017,43,"[10,15)",10,"[0,15)",43
117526,E01006707,2,2017,36,"[15,20)",15,"[15,25]",36
117527,E01006707,2,2017,27,"[20,25]",20,"[15,25]",27
117528,E01006707,2,2017,37,"[20,25]",25,"[15,25]",37
117529,E01006707,2,2017,51,,30,,51
117530,E01006707,2,2017,38,,35,,38
117531,E01006707,2,2017,37,,40,,37
117532,E01006707,2,2017,59,,45,,59
117533,E01006707,2,2017,51,,50,,51
117534,E01006707,2,2017,46,,55,,46
117535,E01006707,2,2017,46,,60,,46
117536,E01006707,2,2017,49,,65,,49
117537,E01006707,2,2017,32,,70,,32
117538,E01006707,2,2017,34,,75,,34
117539,E01006707,2,2017,30,,80,,30
117540,E01006707,2,2017,27,,85,,27
117541,E01006708,2,2017,55,"[0,10)",0,"[0,15)",55
117542,E01006708,2,2017,58,"[0,10)",5,"[0,15)",58
117543,E01006708,2,2017,56,"[10,15)",10,"[0,15)",56
117544,E01006708,2,2017,52,"[15,20)",15,"[15,25]",52
117545,E01006708,2,2017,34,"[20,25]",20,"[15,25]",34
117546,E01006708,2,2017,76,"[20,25]",25,"[15,25]",76
117547,E01006708,2,2017,70,,30,,70
117548,E01006708,2,2017,55,,35,,55
117549,E01006708,2,2017,59,,40,,59
117550,E01006708,2,2017,71,,45,,71
117551,E01006708,2,2017,78,,50,,78
117552,E01006708,2,2017,56,,55,,56
117553,E01006708,2,2017,35,,60,,35
117554,E01006708,2,2017,55,,65,,55
117555,E01006708,2,2017,46,,70,,46
117556,E01006708,2,2017,37,,75,,37
117557,E01006708,2,2017,29,,80,,29
117558,E01006708,2,2017,36,,85,,36
117559,E01006709,2,2017,34,"[0,10)",0,"[0,15)",34
117560,E01006709,2,2017,57,"[0,10)",5,"[0,15)",57
117561,E01006709,2,2017,37,"[10,15)",10,"[0,15)",37
117562,E01006709,2,2017,42,"[15,20)",15,"[15,25]",42
117563,E01006709,2,2017,32,"[20,25]",20,"[15,25]",32
117564,E01006709,2,2017,43,"[20,25]",25,"[15,25]",43
117565,E01006709,2,2017,58,,30,,58
117566,E01006709,2,2017,37,,35,,37
117567,E01006709,2,2017,46,,40,,46
117568,E01006709,2,2017,43,,45,,43
117569,E01006709,2,2017,69,,50,,69
117570,E01006709,2,2017,59,,55,,59
117571,E01006709,2,2017,49,,60,,49
117572,E01006709,2,2017,35,,65,,35
117573,E01006709,2,2017,32,,70,,32
117574,E01006709,2,2017,23,,75,,23
117575,E01006709,2,2017,15,,80,,15
117576,E01006709,2,2017,30,,85,,30
117577,E01006710,2,2017,61,"[0,10)",0,"[0,15)",61
117578,E01006710,2,2017,44,"[0,10)",5,"[0,15)",44
117579,E01006710,2,2017,34,"[10,15)",10,"[0,15)",34
117580,E01006710,2,2017,35,"[15,20)",15,"[15,25]",35
117581,E01006710,2,2017,49,"[20,25]",20,"[15,25]",49
117582,E01006710,2,2017,83,"[20,25]",25,"[15,25]",83
117583,E01006710,2,2017,31,,30,,31
117584,E01006710,2,2017,46,,35,,46
117585,E01006710,2,2017,34,,40,,34
117586,E01006710,2,2017,59,,45,,59
117587,E01006710,2,2017,58,,50,,58
117588,E01006710,2,2017,51,,55,,51
117589,E01006710,2,2017,44,,60,,44
117590,E01006710,2,2017,57,,65,,57
117591,E01006710,2,2017,53,,70,,53
117592,E01006710,2,2017,26,,75,,26
117593,E01006710,2,2017,8,,80,,8
117594,E01006710,2,2017,13,,85,,13
117595,E01006711,2,2017,70,"[0,10)",0,"[0,15)",70
117596,E01006711,2,2017,31,"[0,10)",5,"[0,15)",31
117597,E01006711,2,2017,47,"[10,15)",10,"[0,15)",47
117598,E01006711,2,2017,37,"[15,20)",15,"[15,25]",37
117599,E01006711,2,2017,44,"[20,25]",20,"[15,25]",44
117600,E01006711,2,2017,70,"[20,25]",25,"[15,25]",70
117601,E01006711,2,2017,59,,30,,59
117602,E01006711,2,2017,63,,35,,63
117603,E01006711,2,2017,41,,40,,41
117604,E01006711,2,2017,67,,45,,67
117605,E01006711,2,2017,54,,50,,54
117606,E01006711,2,2017,47,,55,,47
117607,E01006711,2,2017,37,,60,,37
117608,E01006711,2,2017,27,,65,,27
117609,E01006711,2,2017,17,,70,,17
117610,E01006711,2,2017,29,,75,,29
117611,E01006711,2,2017,2,,80,,2
117612,E01006711,2,2017,6,,85,,6
117613,E01006712,2,2017,59,"[0,10)",0,"[0,15)",59
117614,E01006712,2,2017,59,"[0,10)",5,"[0,15)",59
117615,E01006712,2,2017,49,"[10,15)",10,"[0,15)",49
117616,E01006712,2,2017,31,"[15,20)",15,"[15,25]",31
117617,E01006712,2,2017,45,"[20,25]",20,"[15,25]",45
117618,E01006712,2,2017,60,"[20,25]",25,"[15,25]",60
117619,E01006712,2,2017,64,,30,,64
117620,E01006712,2,2017,51,,35,,51
117621,E01006712,2,2017,54,,40,,54
117622,E01006712,2,2017,51,,45,,51
117623,E01006712,2,2017,53,,50,,53
117624,E01006712,2,2017,29,,55,,29
117625,E01006712,2,2017,31,,60,,31
117626,E01006712,2,2017,32,,65,,32
117627,E01006712,2,2017,34,,70,,34
117628,E01006712,2,2017,21,,75,,21
117629,E01006712,2,2017,13,,80,,13
117630,E01006712,2,2017,29,,85,,29
117631,E01006713,2,2017,56,"[0,10)",0,"[0,15)",56
117632,E01006713,2,2017,41,"[0,10)",5,"[0,15)",41
117633,E01006713,2,2017,47,"[10,15)",10,"[0,15)",47
117634,E01006713,2,2017,31,"[15,20)",15,"[15,25]",31
117635,E01006713,2,2017,31,"[20,25]",20,"[15,25]",31
117636,E01006713,2,2017,53,"[20,25]",25,"[15,25]",53
117637,E01006713,2,2017,63,,30,,63
117638,E01006713,2,2017,48,,35,,48
117639,E01006713,2,2017,39,,40,,39
117640,E01006713,2,2017,36,,45,,36
117641,E01006713,2,2017,53,,50,,53
117642,E01006713,2,2017,52,,55,,52
117643,E01006713,2,2017,35,,60,,35
117644,E01006713,2,2017,38,,65,,38
117645,E01006713,2,2017,26,,70,,26
117646,E01006713,2,2017,25,,75,,25
117647,E01006713,2,2017,21,,80,,21
117648,E01006713,2,2017,21,,85,,21
117649,E01006716,2,2017,59,"[0,10)",0,"[0,15)",59
117650,E01006716,2,2017,65,"[0,10)",5,"[0,15)",65
117651,E01006716,2,2017,28,"[10,15)",10,"[0,15)",28
117652,E01006716,2,2017,45,"[15,20)",15,"[15,25]",45
117653,E01006716,2,2017,55,"[20,25]",20,"[15,25]",55
117654,E01006716,2,2017,94,"[20,25]",25,"[15,25]",94
117655,E01006716,2,2017,49,,30,,49
117656,E01006716,2,2017,51,,35,,51
117657,E01006716,2,2017,46,,40,,46
117658,E01006716,2,2017,45,,45,,45
117659,E01006716,2,2017,41,,50,,41
117660,E01006716,2,2017,62,,55,,62
117661,E01006716,2,2017,43,,60,,43
117662,E01006716,2,2017,28,,65,,28
117663,E01006716,2,2017,22,,70,,22
117664,E01006716,2,2017,22,,75,,22
117665,E01006716,2,2017,19,,80,,19
117666,E01006716,2,2017,46,,85,,46
117667,E01006717,2,2017,31,"[0,10)",0,"[0,15)",31
117668,E01006717,2,2017,19,"[0,10)",5,"[0,15)",19
117669,E01006717,2,2017,41,"[10,15)",10,"[0,15)",41
117670,E01006717,2,2017,47,"[15,20)",15,"[15,25]",47
117671,E01006717,2,2017,46,"[20,25]",20,"[15,25]",46
117672,E01006717,2,2017,57,"[20,25]",25,"[15,25]",57
117673,E01006717,2,2017,25,,30,,25
117674,E01006717,2,2017,40,,35,,40
117675,E01006717,2,2017,41,,40,,41
117676,E01006717,2,2017,58,,45,,58
117677,E01006717,2,2017,55,,50,,55
117678,E01006717,2,2017,59,,55,,59
117679,E01006717,2,2017,48,,60,,48
117680,E01006717,2,2017,37,,65,,37
117681,E01006717,2,2017,23,,70,,23
117682,E01006717,2,2017,17,,75,,17
117683,E01006717,2,2017,33,,80,,33
117684,E01006717,2,2017,10,,85,,10
117685,E01006718,2,2017,32,"[0,10)",0,"[0,15)",32
117686,E01006718,2,2017,38,"[0,10)",5,"[0,15)",38
117687,E01006718,2,2017,45,"[10,15)",10,"[0,15)",45
117688,E01006718,2,2017,68,"[15,20)",15,"[15,25]",68
117689,E01006718,2,2017,36,"[20,25]",20,"[15,25]",36
117690,E01006718,2,2017,51,"[20,25]",25,"[15,25]",51
117691,E01006718,2,2017,36,,30,,36
117692,E01006718,2,2017,47,,35,,47
117693,E01006718,2,2017,47,,40,,47
117694,E01006718,2,2017,53,,45,,53
117695,E01006718,2,2017,87,,50,,87
117696,E01006718,2,2017,49,,55,,49
117697,E01006718,2,2017,37,,60,,37
117698,E01006718,2,2017,52,,65,,52
117699,E01006718,2,2017,33,,70,,33
117700,E01006718,2,2017,34,,75,,34
117701,E01006718,2,2017,21,,80,,21
117702,E01006718,2,2017,10,,85,,10
117703,E01006719,2,2017,42,"[0,10)",0,"[0,15)",42
117704,E01006719,2,2017,40,"[0,10)",5,"[0,15)",40
117705,E01006719,2,2017,43,"[10,15)",10,"[0,15)",43
117706,E01006719,2,2017,44,"[15,20)",15,"[15,25]",44
117707,E01006719,2,2017,48,"[20,25]",20,"[15,25]",48
117708,E01006719,2,2017,57,"[20,25]",25,"[15,25]",57
117709,E01006719,2,2017,58,,30,,58
117710,E01006719,2,2017,50,,35,,50
117711,E01006719,2,2017,50,,40,,50
117712,E01006719,2,2017,51,,45,,51
117713,E01006719,2,2017,74,,50,,74
117714,E01006719,2,2017,40,,55,,40
117715,E01006719,2,2017,42,,60,,42
117716,E01006719,2,2017,33,,65,,33
117717,E01006719,2,2017,28,,70,,28
117718,E01006719,2,2017,18,,75,,18
117719,E01006719,2,2017,21,,80,,21
117720,E01006719,2,2017,11,,85,,11
117721,E01006720,2,2017,89,"[0,10)",0,"[0,15)",89
117722,E01006720,2,2017,65,"[0,10)",5,"[0,15)",65
117723,E01006720,2,2017,44,"[10,15)",10,"[0,15)",44
117724,E01006720,2,2017,58,"[15,20)",15,"[15,25]",58
117725,E01006720,2,2017,170,"[20,25]",20,"[15,25]",170
117726,E01006720,2,2017,127,"[20,25]",25,"[15,25]",127
117727,E01006720,2,2017,76,,30,,76
117728,E01006720,2,2017,78,,35,,78
117729,E01006720,2,2017,53,,40,,53
117730,E01006720,2,2017,43,,45,,43
117731,E01006720,2,2017,29,,50,,29
117732,E01006720,2,2017,29,,55,,29
117733,E01006720,2,2017,33,,60,,33
117734,E01006720,2,2017,21,,65,,21
117735,E01006720,2,2017,8,,70,,8
117736,E01006720,2,2017,7,,75,,7
117737,E01006720,2,2017,20,,80,,20
117738,E01006720,2,2017,9,,85,,9
117739,E01006721,2,2017,99,"[0,10)",0,"[0,15)",99
117740,E01006721,2,2017,48,"[0,10)",5,"[0,15)",48
117741,E01006721,2,2017,39,"[10,15)",10,"[0,15)",39
117742,E01006721,2,2017,50,"[15,20)",15,"[15,25]",50
117743,E01006721,2,2017,139,"[20,25]",20,"[15,25]",139
117744,E01006721,2,2017,113,"[20,25]",25,"[15,25]",113
117745,E01006721,2,2017,89,,30,,89
117746,E01006721,2,2017,50,,35,,50
117747,E01006721,2,2017,36,,40,,36
117748,E01006721,2,2017,36,,45,,36
117749,E01006721,2,2017,48,,50,,48
117750,E01006721,2,2017,35,,55,,35
117751,E01006721,2,2017,45,,60,,45
117752,E01006721,2,2017,22,,65,,22
117753,E01006721,2,2017,16,,70,,16
117754,E01006721,2,2017,18,,75,,18
117755,E01006721,2,2017,44,,80,,44
117756,E01006721,2,2017,26,,85,,26
117757,E01006722,2,2017,43,"[0,10)",0,"[0,15)",43
117758,E01006722,2,2017,27,"[0,10)",5,"[0,15)",27
117759,E01006722,2,2017,40,"[10,15)",10,"[0,15)",40
117760,E01006722,2,2017,56,"[15,20)",15,"[15,25]",56
117761,E01006722,2,2017,442,"[20,25]",20,"[15,25]",442
117762,E01006722,2,2017,87,"[20,25]",25,"[15,25]",87
117763,E01006722,2,2017,64,,30,,64
117764,E01006722,2,2017,39,,35,,39
117765,E01006722,2,2017,19,,40,,19
117766,E01006722,2,2017,20,,45,,20
117767,E01006722,2,2017,32,,50,,32
117768,E01006722,2,2017,23,,55,,23
117769,E01006722,2,2017,18,,60,,18
117770,E01006722,2,2017,12,,65,,12
117771,E01006722,2,2017,13,,70,,13
117772,E01006722,2,2017,7,,75,,7
117773,E01006722,2,2017,11,,80,,11
117774,E01006722,2,2017,7,,85,,7
117775,E01006723,2,2017,20,"[0,10)",0,"[0,15)",20
117776,E01006723,2,2017,25,"[0,10)",5,"[0,15)",25
117777,E01006723,2,2017,23,"[10,15)",10,"[0,15)",23
117778,E01006723,2,2017,55,"[15,20)",15,"[15,25]",55
117779,E01006723,2,2017,345,"[20,25]",20,"[15,25]",345
117780,E01006723,2,2017,85,"[20,25]",25,"[15,25]",85
117781,E01006723,2,2017,45,,30,,45
117782,E01006723,2,2017,43,,35,,43
117783,E01006723,2,2017,33,,40,,33
117784,E01006723,2,2017,29,,45,,29
117785,E01006723,2,2017,31,,50,,31
117786,E01006723,2,2017,29,,55,,29
117787,E01006723,2,2017,28,,60,,28
117788,E01006723,2,2017,42,,65,,42
117789,E01006723,2,2017,15,,70,,15
117790,E01006723,2,2017,14,,75,,14
117791,E01006723,2,2017,11,,80,,11
117792,E01006723,2,2017,16,,85,,16
117793,E01006724,2,2017,26,"[0,10)",0,"[0,15)",26
117794,E01006724,2,2017,23,"[0,10)",5,"[0,15)",23
117795,E01006724,2,2017,14,"[10,15)",10,"[0,15)",14
117796,E01006724,2,2017,47,"[15,20)",15,"[15,25]",47
117797,E01006724,2,2017,431,"[20,25]",20,"[15,25]",431
117798,E01006724,2,2017,62,"[20,25]",25,"[15,25]",62
117799,E01006724,2,2017,50,,30,,50
117800,E01006724,2,2017,43,,35,,43
117801,E01006724,2,2017,16,,40,,16
117802,E01006724,2,2017,33,,45,,33
117803,E01006724,2,2017,29,,50,,29
117804,E01006724,2,2017,35,,55,,35
117805,E01006724,2,2017,25,,60,,25
117806,E01006724,2,2017,17,,65,,17
117807,E01006724,2,2017,16,,70,,16
117808,E01006724,2,2017,13,,75,,13
117809,E01006724,2,2017,9,,80,,9
117810,E01006724,2,2017,3,,85,,3
117811,E01006725,2,2017,53,"[0,10)",0,"[0,15)",53
117812,E01006725,2,2017,45,"[0,10)",5,"[0,15)",45
117813,E01006725,2,2017,50,"[10,15)",10,"[0,15)",50
117814,E01006725,2,2017,40,"[15,20)",15,"[15,25]",40
117815,E01006725,2,2017,71,"[20,25]",20,"[15,25]",71
117816,E01006725,2,2017,96,"[20,25]",25,"[15,25]",96
117817,E01006725,2,2017,89,,30,,89
117818,E01006725,2,2017,37,,35,,37
117819,E01006725,2,2017,47,,40,,47
117820,E01006725,2,2017,59,,45,,59
117821,E01006725,2,2017,42,,50,,42
117822,E01006725,2,2017,44,,55,,44
117823,E01006725,2,2017,41,,60,,41
117824,E01006725,2,2017,34,,65,,34
117825,E01006725,2,2017,40,,70,,40
117826,E01006725,2,2017,24,,75,,24
117827,E01006725,2,2017,11,,80,,11
117828,E01006725,2,2017,15,,85,,15
117829,E01006726,2,2017,54,"[0,10)",0,"[0,15)",54
117830,E01006726,2,2017,45,"[0,10)",5,"[0,15)",45
117831,E01006726,2,2017,48,"[10,15)",10,"[0,15)",48
117832,E01006726,2,2017,67,"[15,20)",15,"[15,25]",67
117833,E01006726,2,2017,152,"[20,25]",20,"[15,25]",152
117834,E01006726,2,2017,70,"[20,25]",25,"[15,25]",70
117835,E01006726,2,2017,59,,30,,59
117836,E01006726,2,2017,48,,35,,48
117837,E01006726,2,2017,22,,40,,22
117838,E01006726,2,2017,51,,45,,51
117839,E01006726,2,2017,34,,50,,34
117840,E01006726,2,2017,27,,55,,27
117841,E01006726,2,2017,36,,60,,36
117842,E01006726,2,2017,20,,65,,20
117843,E01006726,2,2017,20,,70,,20
117844,E01006726,2,2017,11,,75,,11
117845,E01006726,2,2017,21,,80,,21
117846,E01006726,2,2017,12,,85,,12
117847,E01006727,2,2017,41,"[0,10)",0,"[0,15)",41
117848,E01006727,2,2017,42,"[0,10)",5,"[0,15)",42
117849,E01006727,2,2017,28,"[10,15)",10,"[0,15)",28
117850,E01006727,2,2017,26,"[15,20)",15,"[15,25]",26
117851,E01006727,2,2017,62,"[20,25]",20,"[15,25]",62
117852,E01006727,2,2017,49,"[20,25]",25,"[15,25]",49
117853,E01006727,2,2017,75,,30,,75
117854,E01006727,2,2017,50,,35,,50
117855,E01006727,2,2017,38,,40,,38
117856,E01006727,2,2017,31,,45,,31
117857,E01006727,2,2017,62,,50,,62
117858,E01006727,2,2017,37,,55,,37
117859,E01006727,2,2017,41,,60,,41
117860,E01006727,2,2017,40,,65,,40
117861,E01006727,2,2017,22,,70,,22
117862,E01006727,2,2017,17,,75,,17
117863,E01006727,2,2017,9,,80,,9
117864,E01006727,2,2017,9,,85,,9
117865,E01006728,2,2017,93,"[0,10)",0,"[0,15)",93
117866,E01006728,2,2017,63,"[0,10)",5,"[0,15)",63
117867,E01006728,2,2017,41,"[10,15)",10,"[0,15)",41
117868,E01006728,2,2017,36,"[15,20)",15,"[15,25]",36
117869,E01006728,2,2017,115,"[20,25]",20,"[15,25]",115
117870,E01006728,2,2017,114,"[20,25]",25,"[15,25]",114
117871,E01006728,2,2017,78,,30,,78
117872,E01006728,2,2017,76,,35,,76
117873,E01006728,2,2017,36,,40,,36
117874,E01006728,2,2017,73,,45,,73
117875,E01006728,2,2017,49,,50,,49
117876,E01006728,2,2017,45,,55,,45
117877,E01006728,2,2017,17,,60,,17
117878,E01006728,2,2017,25,,65,,25
117879,E01006728,2,2017,17,,70,,17
117880,E01006728,2,2017,15,,75,,15
117881,E01006728,2,2017,7,,80,,7
117882,E01006728,2,2017,15,,85,,15
117883,E01006729,2,2017,47,"[0,10)",0,"[0,15)",47
117884,E01006729,2,2017,69,"[0,10)",5,"[0,15)",69
117885,E01006729,2,2017,53,"[10,15)",10,"[0,15)",53
117886,E01006729,2,2017,61,"[15,20)",15,"[15,25]",61
117887,E01006729,2,2017,22,"[20,25]",20,"[15,25]",22
117888,E01006729,2,2017,75,"[20,25]",25,"[15,25]",75
117889,E01006729,2,2017,48,,30,,48
117890,E01006729,2,2017,67,,35,,67
117891,E01006729,2,2017,36,,40,,36
117892,E01006729,2,2017,54,,45,,54
117893,E01006729,2,2017,53,,50,,53
117894,E01006729,2,2017,30,,55,,30
117895,E01006729,2,2017,35,,60,,35
117896,E01006729,2,2017,27,,65,,27
117897,E01006729,2,2017,26,,70,,26
117898,E01006729,2,2017,25,,75,,25
117899,E01006729,2,2017,12,,80,,12
117900,E01006729,2,2017,14,,85,,14
117901,E01006730,2,2017,43,"[0,10)",0,"[0,15)",43
117902,E01006730,2,2017,67,"[0,10)",5,"[0,15)",67
117903,E01006730,2,2017,37,"[10,15)",10,"[0,15)",37
117904,E01006730,2,2017,28,"[15,20)",15,"[15,25]",28
117905,E01006730,2,2017,40,"[20,25]",20,"[15,25]",40
117906,E01006730,2,2017,66,"[20,25]",25,"[15,25]",66
117907,E01006730,2,2017,48,,30,,48
117908,E01006730,2,2017,42,,35,,42
117909,E01006730,2,2017,44,,40,,44
117910,E01006730,2,2017,44,,45,,44
117911,E01006730,2,2017,75,,50,,75
117912,E01006730,2,2017,35,,55,,35
117913,E01006730,2,2017,41,,60,,41
117914,E01006730,2,2017,33,,65,,33
117915,E01006730,2,2017,30,,70,,30
117916,E01006730,2,2017,26,,75,,26
117917,E01006730,2,2017,15,,80,,15
117918,E01006730,2,2017,22,,85,,22
117919,E01006731,2,2017,41,"[0,10)",0,"[0,15)",41
117920,E01006731,2,2017,47,"[0,10)",5,"[0,15)",47
117921,E01006731,2,2017,37,"[10,15)",10,"[0,15)",37
117922,E01006731,2,2017,29,"[15,20)",15,"[15,25]",29
117923,E01006731,2,2017,30,"[20,25]",20,"[15,25]",30
117924,E01006731,2,2017,59,"[20,25]",25,"[15,25]",59
117925,E01006731,2,2017,43,,30,,43
117926,E01006731,2,2017,39,,35,,39
117927,E01006731,2,2017,39,,40,,39
117928,E01006731,2,2017,26,,45,,26
117929,E01006731,2,2017,46,,50,,46
117930,E01006731,2,2017,47,,55,,47
117931,E01006731,2,2017,30,,60,,30
117932,E01006731,2,2017,40,,65,,40
117933,E01006731,2,2017,19,,70,,19
117934,E01006731,2,2017,22,,75,,22
117935,E01006731,2,2017,9,,80,,9
117936,E01006731,2,2017,12,,85,,12
117937,E01006732,2,2017,89,"[0,10)",0,"[0,15)",89
117938,E01006732,2,2017,75,"[0,10)",5,"[0,15)",75
117939,E01006732,2,2017,87,"[10,15)",10,"[0,15)",87
117940,E01006732,2,2017,76,"[15,20)",15,"[15,25]",76
117941,E01006732,2,2017,45,"[20,25]",20,"[15,25]",45
117942,E01006732,2,2017,85,"[20,25]",25,"[15,25]",85
117943,E01006732,2,2017,82,,30,,82
117944,E01006732,2,2017,82,,35,,82
117945,E01006732,2,2017,59,,40,,59
117946,E01006732,2,2017,61,,45,,61
117947,E01006732,2,2017,47,,50,,47
117948,E01006732,2,2017,57,,55,,57
117949,E01006732,2,2017,45,,60,,45
117950,E01006732,2,2017,24,,65,,24
117951,E01006732,2,2017,32,,70,,32
117952,E01006732,2,2017,23,,75,,23
117953,E01006732,2,2017,25,,80,,25
117954,E01006732,2,2017,15,,85,,15
117955,E01006734,2,2017,58,"[0,10)",0,"[0,15)",58
117956,E01006734,2,2017,52,"[0,10)",5,"[0,15)",52
117957,E01006734,2,2017,50,"[10,15)",10,"[0,15)",50
117958,E01006734,2,2017,38,"[15,20)",15,"[15,25]",38
117959,E01006734,2,2017,42,"[20,25]",20,"[15,25]",42
117960,E01006734,2,2017,73,"[20,25]",25,"[15,25]",73
117961,E01006734,2,2017,60,,30,,60
117962,E01006734,2,2017,54,,35,,54
117963,E01006734,2,2017,39,,40,,39
117964,E01006734,2,2017,28,,45,,28
117965,E01006734,2,2017,45,,50,,45
117966,E01006734,2,2017,39,,55,,39
117967,E01006734,2,2017,45,,60,,45
117968,E01006734,2,2017,31,,65,,31
117969,E01006734,2,2017,28,,70,,28
117970,E01006734,2,2017,19,,75,,19
117971,E01006734,2,2017,15,,80,,15
117972,E01006734,2,2017,12,,85,,12
117973,E01006735,2,2017,60,"[0,10)",0,"[0,15)",60
117974,E01006735,2,2017,50,"[0,10)",5,"[0,15)",50
117975,E01006735,2,2017,29,"[10,15)",10,"[0,15)",29
117976,E01006735,2,2017,39,"[15,20)",15,"[15,25]",39
117977,E01006735,2,2017,43,"[20,25]",20,"[15,25]",43
117978,E01006735,2,2017,64,"[20,25]",25,"[15,25]",64
117979,E01006735,2,2017,52,,30,,52
117980,E01006735,2,2017,44,,35,,44
117981,E01006735,2,2017,56,,40,,56
117982,E01006735,2,2017,34,,45,,34
117983,E01006735,2,2017,50,,50,,50
117984,E01006735,2,2017,51,,55,,51
117985,E01006735,2,2017,53,,60,,53
117986,E01006735,2,2017,24,,65,,24
117987,E01006735,2,2017,30,,70,,30
117988,E01006735,2,2017,19,,75,,19
117989,E01006735,2,2017,15,,80,,15
117990,E01006735,2,2017,4,,85,,4
117991,E01006736,2,2017,31,"[0,10)",0,"[0,15)",31
